scenario,symbol,side,signalTime,entryTime,exitTime,entryPrice,exitPrice,entryFill,exitFill,shockReturn,shockZ,quoteVolumeMultiple,takerImbalance,directionalWick,grossPriceReturn,priceReturnAfterSlippage,fees,fundingReturn,netReturn
base,DOGEUSDT,1,1775957999999,1775958000000,1775961600000,0.09185,0.09132,0.091859185,0.091310868,-0.013089050517003372,-4.980361388300921,20.415597240799716,-0.27069992509665897,0.469565217391304,-0.0057702776265651234,-0.005969103688433508,0.001,0,-0.006969103688433508
base,LTCUSDT,1,1775957999999,1775958000000,1775961600000,54.42,54.05,54.425442000000004,54.044595,-0.007869013063348532,-4.062121763543794,13.660213389755393,-0.25693423739202836,0.523809523809519,-0.006798970966556461,-0.006997591310328732,0.001,0,-0.007997591310328733
base,SOLUSDT,1,1775957999999,1775958000000,1775961600000,83.58,82.57,83.588358,82.56174299999999,-0.013429401423690144,-4.38034024662887,17.280372184165614,-0.32000151409337985,0.4318181818181789,-0.012084230677195551,-0.012281794074720409,0.001,0,-0.01328179407472041
base,BNBUSDT,-1,1776118799999,1776118800000,1776122400000,614.72,616.5,614.658528,616.56165,0.009135169954418054,4.839428975114457,10.02024387539888,0.2613280640147384,0.25,-0.0028956272774596226,-0.0030962264628335845,0.001,0,-0.0040962264628335845
base,SOLUSDT,-1,1776119099999,1776119100000,1776122700000,85.66,86.26,85.651434,86.268626,0.017307784727671634,5.7443723390433385,4.46522312200381,0.2966750017953885,0.4693877551020402,-0.007004436142890702,-0.007205857172221997,0.001,0,-0.008205857172221998
base,DOGEUSDT,1,1776349499999,1776349500000,1776353100000,0.09465,0.09626,0.094659465,0.096250374,-0.013225762219261137,-5.107587035351511,5.71128429159396,-0.34565429556907445,0.42105263157895023,0.017010036978341248,0.016806655309112628,0.001,0,0.015806655309112627
base,LTCUSDT,-1,1776354599999,1776354600000,1776358200000,55.77,55.42,55.764423,55.425542,0.00774150954224997,4.133773686075211,4.205894840915881,0.29300925676128053,0.8,0.0062757755065447896,0.006077010785173975,0.001,0.0001,0.0051770107851739754
base,BTCUSDT,-1,1776824399999,1776824400000,1776828000000,76981.6,77383.8,76973.90184,77391.53838,0.00941787782956688,4.39263071035593,7.78294334778971,0.2976690603384904,0.35320788936747094,-0.005224625105219927,-0.005425690136743988,0.001,0,-0.006425690136743988
base,BNBUSDT,-1,1776865499999,1776865500000,1776869100000,651.07,649.14,651.004893,649.204914,0.009242680577890456,5.141967760232115,32.18084945619385,0.41201822155529944,0.4057507987220395,0.002964350991444986,0.002764923918935902,0.001,0,0.001764923918935902
base,ETHUSDT,-1,1777846499999,1777846500000,1777850100000,2346.99,2337.79,2346.7553009999997,2338.023779,0.010175197313288895,4.606015573340162,15.71819186778241,0.4912768456459524,0.29140786749483405,0.003919914443606398,0.0037206785029009204,0.001,0,0.0027206785029009204
base,SOLUSDT,-1,1777860299999,1777860300000,1777863900000,84.93,85.29,84.921507,85.298529,0.008513708750017336,4.156883029187221,19.50298880291235,0.2831872521728336,0.6666666666666587,-0.004238784881667179,-0.004439652725428012,0.001,0,-0.005439652725428012
base,DOGEUSDT,-1,1778018099999,1778018100000,1778021700000,0.11545,0.11547,0.115438455,0.115481547,0.013693467643101757,4.438051137536889,7.33922328585582,0.4130152112519079,0.28025477707006075,-0.00017323516673894979,-0.0003732898192374545,0.001,0,-0.0013732898192374545
base,ETHUSDT,1,1778164799999,1778164800000,1778168400000,2291.74,2293.81,2291.969174,2293.580619,-0.008524704468388595,-4.033505902773264,7.826731176916297,-0.3173218252251385,0.38712306438467864,0.000903243823470401,0.0007030831907690605,0.001,0,-0.00029691680923093957
base,LINKUSDT,1,1778164799999,1778164800000,1778168400000,9.828,9.873,9.828982799999999,9.872012699999999,-0.010929070532190317,-4.703232703874394,13.162914602232794,-0.35434485227732304,0.4303797468354356,0.0045787545787545625,0.004377858917405053,0.001,0,0.003377858917405053
base,DOGEUSDT,1,1778167799999,1778167800000,1778171400000,0.10761,0.10821,0.107620761,0.108199179,-0.01567574745480874,-4.9245191891501,28.5627887091279,-0.3322338806459558,0.551020408163267,0.005575689991636601,0.005374594963141188,0.001,-0.00001665,0.004357944963141188
base,SOLUSDT,-1,1778433899999,1778433900000,1778437500000,95.75,96.64,95.740425,96.649664,0.008811553918354581,4.046698504179061,9.791470471751998,0.36247804072668743,0.26530612244897306,-0.009295039164490815,-0.009496918360243356,0.001,0,-0.010496918360243357
base,DOGEUSDT,1,1778445899999,1778445900000,1778449500000,0.10882,0.10849,0.108830882,0.10847915100000001,-0.012964666207569213,-4.024520926558862,5.089434368272,-0.4041502683574816,0.28409090909090745,-0.0030325307847821614,-0.0032319043412695203,0.001,0,-0.00423190434126952
base,BNBUSDT,-1,1778452199999,1778452200000,1778455800000,665.47,665.22,665.403453,665.286522,0.01463769352048076,9.16467659376286,13.771329431913243,0.30279179184151084,0.3407258064516063,0.0003756743354320635,0.0001757294758132355,0.001,0,-0.0008242705241867645
base,BNBUSDT,-1,1778540099999,1778540100000,1778543700000,670.25,670.62,670.182975,670.687062,0.008691146338551819,5.341858188065938,25.076773849989223,0.40469682858998857,0.25547445255474366,-0.0005520328235733007,-0.0007521632431799485,0.001,0,-0.0017521632431799486
base,BNBUSDT,-1,1778634899999,1778634900000,1778638500000,674.88,679.24,674.812512,679.307924,0.010336702105017904,6.076523076427967,18.24181348264647,0.30823224911887004,0.33956834532374075,-0.0064604077761971634,-0.006661719988973802,0.001,0,-0.007661719988973802
base,LINKUSDT,1,1778675699999,1778675700000,1778679300000,10.357,10.303,10.358035699999999,10.3019697,-0.011710634886062863,-4.323708027187967,8.728422590600026,-0.29428147003493765,0.4751773049645402,-0.005213865018827701,-0.005412802352090518,0.001,0,-0.006412802352090518
base,LINKUSDT,1,1778680199999,1778680200000,1778683800000,10.186,10.187,10.1870186,10.1859813,-0.011420886500518174,-4.179790920184765,11.963167156322966,-0.35393170370802896,0.35766423357664207,0.00009817396426470282,-0.0001018256705647147,0.001,0,-0.0011018256705647147
base,XRPUSDT,1,1778779799999,1778779800000,1778783400000,1.4735,1.5338,1.47364735,1.53364662,-0.011739441256603873,-5.594263935567729,5.185668794243099,-0.26775199911406233,0.43076923076924023,0.04092297251442156,0.040714808736296515,0.001,0,0.039714808736296514
base,ETHUSDT,1,1778915699999,1778915700000,1778919300000,2190.68,2193.11,2190.8990679999997,2192.8906890000003,-0.010764972619406022,-5.405365685465259,23.13051290627657,-0.2758564859569751,0.35967302452315736,0.0011092446181095728,0.0009090427893689856,0.001,-0.00004496,-0.0001359172106310144
base,BNBUSDT,1,1778923199999,1778923200000,1778926800000,653.68,652.98,653.745368,652.914702,-0.012708235176461604,-6.662098649723453,10.805369868931791,-0.2743081613133732,0.2697495183044244,-0.0010708603598089672,-0.0012706262111519262,0.001,0,-0.0022706262111519262
base,ETHUSDT,1,1778923199999,1778923200000,1778926800000,2168.02,2169.02,2168.236802,2168.803098,-0.011000110918679702,-5.473216172601864,15.921906453230202,-0.26434496481233194,0.29450980392157716,0.000461250357469023,0.0002611781146217851,0.001,0,-0.0007388218853782149
base,LINKUSDT,1,1778923199999,1778923200000,1778926800000,9.685,9.651,9.6859685,9.6500349,-0.012417420572497536,-4.264948989923748,13.027083397525214,-0.30907601019591335,0.3282442748091541,-0.0035105833763552363,-0.0037098613318843343,0.001,0,-0.004709861331884334
base,BNBUSDT,1,1779061499999,1779061500000,1779065100000,645.34,645.42,645.404534,645.355458,-0.009730448332152251,-4.979061415751628,41.96018558868752,-0.32232480136074104,0.4630755864465721,0.00012396566151173793,-0.00007603913114129224,0.001,0,-0.0010760391311412923
base,BTCUSDT,1,1779061499999,1779061500000,1779065100000,77216,76982.3,77223.7216,76974.60177000001,-0.0074807557086696026,-4.491384958116596,66.61620544206001,-0.3136108255320046,0.5299161768956576,-0.0030265748031496065,-0.003225949550714202,0.001,0.00001131,-0.004214639550714203
base,DOGEUSDT,1,1779061499999,1779061500000,1779065100000,0.10743,0.1067,0.10744074299999999,0.10668933,-0.01615991581486492,-5.108825664638708,52.33892678296676,-0.286633211783364,0.5849514563106787,-0.006795122405287124,-0.0069937435186947505,0.001,0.0000478,-0.00794594351869475
base,XRPUSDT,1,1779061499999,1779061500000,1779065100000,1.3889,1.3906,1.38903889,1.39046094,-0.011525235845672816,-4.889231671796475,58.67190044546404,-0.29984032827159646,0.6509009009008992,0.001223990208078396,0.0010237654325144785,0.001,0.00006795,0.00009171543251447847
base,DOGEUSDT,-1,1779104699999,1779104700000,1779108300000,0.10557,0.1062,0.105559443,0.10621062,0.014504071054672552,4.673639807835663,11.80450690489564,0.36915179005089227,0.48514851485148397,-0.0059676044330776445,-0.0061688180753285415,0.001,0,-0.0071688180753285416
base,DOGEUSDT,1,1779111599999,1779111600000,1779115200000,0.10482,0.10462,0.10483048199999999,0.104609538,-0.013457367609836167,-4.310673257291663,6.305938173449684,-0.30031072470688436,0.5859872611464987,-0.001908032818164429,-0.0021076312517573914,0.001,0,-0.0031076312517573914
base,BTCUSDT,1,1779200399999,1779200400000,1779204000000,76443.4,76522.5,76451.04434,76514.84775,-0.006826160849040503,-4.386963240737975,5.294412481615389,-0.30768566317825996,0.3790350572717629,0.0010347525097000876,0.0008345655778914107,0.001,0,-0.0001654344221085893
base,BNBUSDT,1,1779475799999,1779475800000,1779479400000,652.14,651.18,652.205214,651.114882,-0.007835630165087225,-4.233253256601263,18.21505234768637,-0.28021482478278337,0.513719512195118,-0.0014720765479805387,-0.0016717621641092473,0.001,0,-0.0026717621641092473
base,BTCUSDT,1,1779478499999,1779478500000,1779482100000,75824.8,75909.3,75832.38248,75901.70907,-0.0065672701838896475,-4.279033303691372,22.666810696176185,-0.26247647297440835,0.27935429056923394,0.0011144111161520698,0.0009142082542148433,0.001,0,-0.00008579174578515671
base,LTCUSDT,1,1779493799999,1779493800000,1779497400000,52.46,52.57,52.465246,52.564743,-0.013819434315498588,-6.258497532946765,33.25960579047433,-0.3549589397503997,0.26732673267326906,0.0020968356843309444,0.001896436357126774,0.001,-0.00003622,0.0008602163571267739
base,SOLUSDT,1,1779522599999,1779522600000,1779526200000,82.4,82,82.40824,81.9918,-0.018633706177140046,-7.288940967071633,36.90820551317604,-0.2566028818073327,0.35426008968609674,-0.004854368932038944,-0.00505337815732998,0.001,0.0001267,-0.00592667815732998
base,LTCUSDT,1,1779658799999,1779658800000,1779662400000,52.12,52.52,52.125212,52.514748000000004,-0.008977235344608559,-4.036351079874912,9.038616974870413,-0.33490087496749754,0.25,0.007674597083653145,0.007473082315713198,0.001,0,0.006473082315713198
base,BNBUSDT,1,1779918299999,1779918300000,1779921900000,649.39,649.81,649.454939,649.745019,-0.007807566484949395,-4.4074516143457565,11.968997995207296,-0.4195319281746175,0.4061930783242285,0.0006467608062949992,0.00044665146506805975,0.001,0,-0.0005533485349319403
base,ETHUSDT,1,1779918299999,1779918300000,1779921900000,2031.72,2028.86,2031.923172,2028.6571139999999,-0.01155369405157904,-5.150361656729666,14.569630965012129,-0.2665264682909655,0.3344840813195233,-0.0014076742858268876,-0.0016073727811202199,0.001,0,-0.00260737278112022
base,LTCUSDT,1,1779918299999,1779918300000,1779921900000,51.86,52,51.865186,51.9948,-0.009977058969047626,-4.675347674449464,9.597685570667755,-0.4184883898402523,0.2702702702702708,0.002699575780948704,0.0024990559177786587,0.001,0,0.0014990559177786586
base,DOGEUSDT,1,1779918599999,1779918600000,1779922200000,0.1001,0.10054,0.10011001,0.10052994600000001,-0.013299124156976986,-4.483357967623109,13.190763597363159,-0.36260068856655814,0.6095890410958905,0.004395604395604602,0.004194745360628804,0.001,0,0.0031947453606288043
base,BTCUSDT,1,1779938399999,1779938400000,1779942000000,73692.9,72955.8,73700.26929,72948.50442,-0.007939317193251813,-4.825069252745986,17.535394797187074,-0.43044504304638076,0.33118140735958684,-0.010002320440639312,-0.010200300178577537,0.001,0,-0.011200300178577538
base,LTCUSDT,1,1779938399999,1779938400000,1779942000000,51.27,50.64,51.275127000000005,50.634936,-0.009705045118200799,-4.5152220850865366,23.81191187132175,-0.38187088103388933,0.3466666666666735,-0.012287887653598673,-0.012485410323800905,0.001,0,-0.013485410323800906
base,SOLUSDT,1,1779938399999,1779938400000,1779942000000,81.02,80.26,81.02810199999999,80.251974,-0.0126312305414062,-4.8580493499215915,16.91831190627745,-0.2869210162270769,0.31617647058824044,-0.009380399901258829,-0.009578504010867572,0.001,0,-0.010578504010867573
base,SOLUSDT,-1,1780068899999,1780068900000,1780072500000,83.06,82.91,83.051694,82.918291,0.011623814130282626,4.489950294705383,8.242205315525561,0.2796303024577891,0.25000000000001665,0.0018059234288466675,0.001606264647654232,0.001,0.00006335,0.0006696146476542319
base,BTCUSDT,1,1780080899999,1780080900000,1780084500000,73300,73558.2,73307.33,73550.84418,-0.0067872825466655014,-4.129726858416501,8.626668832926036,-0.33129596535546946,0.4822779769016298,0.0035225102319236257,0.0033218257983205213,0.001,0,0.0023218257983205213
base,BNBUSDT,1,1780244699999,1780244700000,1780248300000,713.91,713.54,713.9813909999999,713.4686459999999,-0.009549173762053081,-4.459289746421082,5.553578423687761,-0.3383097557671412,0.3716283716283633,-0.0005182726113935887,-0.0007181489692354992,0.001,0,-0.0017181489692354992
base,BNBUSDT,1,1780322099999,1780322100000,1780325700000,681.94,678.45,682.008194,678.382155,-0.010792783244753839,-4.322813200985599,3.991999877529646,-0.364670621688612,0.3002915451895124,-0.005117752294923283,-0.005316708848808971,0.001,0,-0.006316708848808971
base,BTCUSDT,1,1780366199999,1780366200000,1780369800000,70226.6,70986.3,70233.62266000001,70979.20137000001,-0.008171356535780208,-4.906703055438572,7.7299150889385455,-0.3332835087581846,0.3653771760154626,0.01081783825502014,0.010615694901704442,0.001,0,0.009615694901704441
base,DOGEUSDT,1,1780414199999,1780414200000,1780417800000,0.09503,0.09599,0.095039503,0.095980401,-0.010779236807312347,-4.0331194238253785,8.433380569585568,-0.33973315751281863,0.2822580645161304,0.010102073029569558,0.009900072814985172,0.001,0.00001355,0.008913622814985171
base,BTCUSDT,1,1780428899999,1780428900000,1780432500000,66559.7,67159.4,66566.35596999999,67152.68406,-0.00891450132852151,-5.091990177981972,9.356001800504727,-0.29218158042138553,0.28224084113685516,0.009009956475164449,0.00880817466205075,0.001,0,0.0078081746620507495
base,DOGEUSDT,1,1780428899999,1780428900000,1780432500000,0.09298,0.0936,0.092989298,0.09359064,-0.011335807409430113,-4.16130102267393,9.375284864471388,-0.2560819368312016,0.399999999999994,0.006668100666810117,0.006466787178025735,0.001,0,0.005466787178025735
base,BNBUSDT,1,1780440899999,1780440900000,1780444500000,647.18,651.58,647.2447179999999,651.514842,-0.011751377560933661,-4.364581173423067,7.957592390486776,-0.3427335168241896,0.5551601423487518,0.006798726783893372,0.006597387172497804,0.001,0,0.005597387172497804
base,DOGEUSDT,1,1780440899999,1780440900000,1780444500000,0.09229,0.09262,0.092299229,0.092610738,-0.01430824259443909,-5.164468347579793,4.891369935695751,-0.25890672942044346,0.4094488188976342,0.0035756853396899935,0.0033749902721289526,0.001,0,0.0023749902721289526
base,ETHUSDT,1,1780440899999,1780440900000,1780444500000,1872.22,1858.28,1872.407222,1858.094172,-0.00951018647384186,-4.04860179571174,4.629862308736001,-0.37074743943397226,0.39963420210334033,-0.007445706167010346,-0.00764419717667586,0.001,0,-0.00864419717667586
base,ETHUSDT,-1,1780523099999,1780523100000,1780526700000,1828.87,1830.11,1828.687113,1830.293011,0.015356223597506718,6.01489637992844,4.239505630191648,0.34536791511851117,0.37318712415989347,-0.0006780142929787569,-0.000878169911399107,0.001,0,-0.001878169911399107
base,LTCUSDT,1,1780535999999,1780536000000,1780539600000,46.28,44.93,46.284628,44.925507,-0.012243735810608402,-5.027531202205367,4.8769181658324605,-0.2920578357625735,0.2820512820512984,-0.029170267934312877,-0.02936441446607274,0.001,0,-0.030364414466072742
base,BNBUSDT,1,1780638299999,1780638300000,1780641900000,589.91,582.65,589.968991,582.591735,-0.014188932533691015,-4.435288508226633,6.452124407574425,-0.3179863102018534,0.2997811816192537,-0.012306962078961203,-0.012504480934659834,0.001,0,-0.013504480934659835
base,DOGEUSDT,1,1780638599999,1780638600000,1780642200000,0.0853,0.08366,0.08530853,0.083651634,-0.013969959440200084,-4.128759848436561,4.652779714570174,-0.300168190547931,0.7424242424242558,-0.019226260257913297,-0.019422395392348135,0.001,0,-0.020422395392348136
base,LINKUSDT,1,1780638599999,1780638600000,1780642200000,7.69,7.486,7.690769,7.4852514,-0.017402952908664285,-4.640911627330713,3.4612921273763475,-0.3038353126945941,0.3968253968254042,-0.026527958387516315,-0.02672263332834468,0.001,0,-0.02772263332834468
base,ETHUSDT,-1,1781199299999,1781199300000,1781202900000,1671.38,1681.26,1671.212862,1681.428126,0.022832719107906428,5.732244299787862,18.727972892177466,0.2510100062711529,0.3890198720107758,-0.005911282891981395,-0.006112485268797485,0.001,0,-0.007112485268797485
base,LINKUSDT,1,1781839199999,1781839200000,1781842800000,7.853,7.88,7.853785299999999,7.879212,-0.017922983874917094,-4.216339662000857,20.54496223207098,-0.36027124290473933,0.26865671641791333,0.0034381764930599967,0.00323750892451824,0.001,0,0.0022375089245182398
base,BTCUSDT,-1,1782091799999,1782091800000,1782095400000,64618.4,64510.1,64611.938160000005,64516.551009999996,0.011732416878523246,5.516573838397632,15.050690076614291,0.26339946158731786,0.3623157444990367,0.001675993215554783,0.0014763084457209974,0.001,0,0.0004763084457209974
base,BTCUSDT,1,1782203099999,1782203100000,1782206700000,62209,62456.3,62215.2209,62450.054370000005,-0.00946972077000178,-4.562463260814206,6.513051787871922,-0.272053350000121,0.2730460921843707,0.003975309038884989,0.00377453405457584,0.001,0,0.00277453405457584
base,BTCUSDT,-1,1782301799999,1782301800000,1782305400000,63070.5,62727.7,63064.192950000004,62733.97276999999,0.010170378686273528,4.9988084240612976,9.629941741510171,0.29007891055960133,0.26673058485138745,0.005435187607518599,0.00523625475175471,0.001,0,0.00423625475175471
base,ETHUSDT,-1,1782301799999,1782301800000,1782305400000,1684.89,1673.25,1684.7215110000002,1673.417325,0.01441901573012135,5.149940547796413,15.068842095190327,0.2715549697726509,0.29288358700123024,0.006908462867012188,0.006709824695768529,0.001,0,0.005709824695768529
base,BNBUSDT,1,1782307499999,1782307500000,1782311100000,569.99,570.75,570.046999,570.6929250000001,-0.008803396534331202,-4.3903423986584595,18.443683631018693,-0.38081488412458486,0.2895622895622915,0.001333356725556678,0.0011331100788762871,0.001,0,0.0001331100788762871
base,LTCUSDT,1,1782307499999,1782307500000,1782311100000,41.51,41.64,41.514151,41.635836,-0.01077983848786617,-4.232608477797219,7.556566103475545,-0.25779485811459546,0.38000000000000966,0.0031317754757891336,0.00293116918132319,0.001,0,0.00193116918132319
base,BNBUSDT,1,1782320099999,1782320100000,1782323700000,554.78,549.38,554.835478,549.325062,-0.011576775291569173,-5.785406068342954,23.990806245523054,-0.32360271861858236,0.4155672823218945,-0.009733588088972178,-0.009931621568006421,0.001,0,-0.010931621568006422
base,LTCUSDT,1,1782320099999,1782320100000,1782323700000,40.24,39.45,40.244024,39.446055,-0.013817145553141955,-5.412873069580872,22.71908099502005,-0.2875273327207334,0.30303030303030565,-0.019632206759443327,-0.019828260712696166,0.001,0,-0.020828260712696167
base,BNBUSDT,-1,1782396899999,1782396900000,1782400500000,554.18,549.92,554.1245819999999,549.9749919999999,0.021927982841340125,9.955929742636224,8.951008270283442,0.40279892697528363,0.6673151750972683,0.007687033093940587,0.00748855065231524,0.001,0,0.00648855065231524
base,LTCUSDT,1,1782477899999,1782477900000,1782481500000,40.44,40.78,40.444044,40.775922,-0.01277658657898179,-4.39135093546276,3.7955869188023317,-0.28979766143489993,0.37931034482758536,0.008407517309594548,0.008205855972266418,0.001,0,0.007205855972266418
base,SOLUSDT,-1,1782735299999,1782735300000,1782738900000,73.93,74.12,73.92260700000001,74.127412,0.019667391647856646,4.932602372803907,7.943129199476893,0.3695575559252713,0.2727272727272701,-0.002569998647369065,-0.0027705327005038693,0.001,0,-0.0037705327005038694
base,SOLUSDT,-1,1782753299999,1782753300000,1782756900000,75.26,75.61,75.252474,75.617561,0.016885954691525498,4.169085735777591,7.270757167986948,0.2733676864042385,0.26041666666666835,-0.00465054477810245,-0.004851494982078375,0.001,0,-0.005851494982078375
base,DOGEUSDT,1,1782821399999,1782821400000,1782825000000,0.07094,0.0703,0.070947094,0.07029297,-0.013582789513005624,-4.239391989980352,8.928353566404446,-0.2567438948268198,0.5555555555555658,-0.009021708486044555,-0.00921988432676335,0.001,0,-0.010219884326763351
stress,BTCUSDT,1,1705097099999,1705097100000,1705100700000,42529.9,42672.5,42559.67093,42642.62925,-0.019378429711600004,-5.310275983611828,10.750384559367081,-0.33851305113648666,0.46628834700528154,0.00335293522909752,0.0019492237178346805,0.001,0,0.0009492237178346805
stress,BNBUSDT,-1,1707325799999,1707325800000,1707329400000,306.82,306.59,306.60522599999996,306.80461299999996,0.008214068927933634,4.6900020484207845,35.64378974505889,0.27588621523820533,0.42666666666668285,0.0007496251874063997,-0.0006503052886646099,0.001,0,-0.00165030528866461
stress,BNBUSDT,-1,1707835199999,1707835200000,1707838800000,321.87,323.02,321.64469099999997,323.246114,0.007578510908758894,4.3744301300033595,9.75487108230478,0.33918187906681285,0.2988047808764951,-0.0035728710348899018,-0.004978857244685608,0.001,0,-0.005978857244685608
stress,DOGEUSDT,-1,1707941399999,1707941400000,1707945000000,0.0867,0.08636,0.08663931,0.086420452,0.009734692704675654,4.682790429137192,3.1767510739024294,0.3569981436227203,0.3636363636363789,0.0039215686274508554,0.002526081982878292,0.001,0,0.001526081982878292
stress,BNBUSDT,-1,1707957599999,1707957600000,1707961200000,336.94,334.88,336.704142,335.11441599999995,0.007866079532005044,4.653868671129555,12.225501578952782,0.2624077976103458,0.35836177474403036,0.006113848162877633,0.004721432859593477,0.001,0,0.0037214328595934773
stress,DOGEUSDT,1,1708361999999,1708362000000,1708365600000,0.08722,0.08863,0.087281054,0.088567959,-0.014003758191173802,-5.755587104167646,5.981529811443749,-0.315780794818562,0.34615384615385025,0.016166016968585106,0.014744379690923681,0.001,0,0.01374437969092368
stress,DOGEUSDT,1,1708442999999,1708443000000,1708446600000,0.08387,0.0849,0.08392870899999999,0.08484057,-0.019949903217884733,-7.320210245528106,7.994716901073154,-0.2529172487045941,0.5582655826558264,0.012280910933587741,0.010864708999634543,0.001,-0.00012405,0.009740658999634541
stress,LINKUSDT,1,1708442999999,1708443000000,1708446600000,18.709,18.999,18.722096299999997,18.9857007,-0.02460525396948678,-6.889961805097964,12.86641781833156,-0.3307982053196582,0.4825708061002198,0.01550056122721677,0.014079854935902691,0.001,-0.00018125,0.01289860493590269
stress,SOLUSDT,1,1708442999999,1708443000000,1708446600000,104.947,107.375,105.0204629,107.2998375,-0.020005854803722207,-5.510985484540082,12.05714725028736,-0.3178401690112346,0.5130625686059275,0.0231354874365155,0.021704099725502024,0.001,-0.00031742,0.020386679725502024
stress,LINKUSDT,1,1709141699999,1709141700000,1709145300000,18.849,18.879,18.8621943,18.8657847,-0.06713792490426669,-18.427872543809304,17.160374453222442,-0.2679885007588555,0.5078420767982693,0.0015915963711603531,0.00019034900939396415,0.001,0,-0.0008096509906060359
stress,BNBUSDT,1,1709246399999,1709246400000,1709250000000,393,400.82,393.27509999999995,400.539426,-0.0140487946210288,-4.420522429513126,4.574789468917739,-0.2535980264657418,0.34251290877797047,0.01989821882951648,0.018471360124248992,0.001,0,0.01747136012424899
stress,BNBUSDT,1,1709655299999,1709655300000,1709658900000,408.74,403.97,409.026118,403.687221,-0.018230807949715346,-5.878074535832329,12.755912482960376,-0.26177406201367803,0.5021645021645033,-0.011670010275480647,-0.01305270437522521,0.001,0,-0.014052704375225211
stress,LINKUSDT,1,1709668799999,1709668800000,1709672400000,17.748,17.97,17.7604236,17.957420999999997,-0.07676484893393039,-16.15413622641922,19.536279145235937,-0.28101206701612547,0.6474953617810757,0.012508451656524588,0.01109193138839304,0.001,0,0.010091931388393038
stress,BNBUSDT,1,1711950599999,1711950600000,1711954200000,579.64,585.25,580.0457479999999,584.840325,-0.01852632755907339,-4.335838412264074,29.19843968665189,-0.2922356234970743,0.27623318385650647,0.009678421088951783,0.008265860092125266,0.001,0,0.007265860092125266
stress,BTCUSDT,1,1712025599999,1712025600000,1712029200000,66447.1,66887.5,66493.61297,66840.67874999999,-0.03780152961163211,-11.709715484464967,27.75368150772628,-0.2512966888178766,0.31862745098039214,0.006627828754001142,0.005219535598954161,0.001,0,0.004219535598954161
stress,ETHUSDT,1,1712261999999,1712262000000,1712265600000,3291.36,3329.36,3293.663952,3327.0294480000002,-0.015552750590595663,-4.7680560706235005,7.6571099791629536,-0.2587977380497446,0.49569583931133,0.011545379417626789,0.010130206507479311,0.001,0,0.00913020650747931
stress,BTCUSDT,1,1712294399999,1712294400000,1712298000000,66870,66809,66916.809,66762.2337,-0.012995811160308656,-4.621849321993672,7.703922504615118,-0.2842021858661743,0.27849254241146587,-0.0009122177359054406,-0.0023099622099433947,0.001,0,-0.0033099622099433948
stress,ETHUSDT,1,1712942999999,1712943000000,1712946600000,3317.94,3306.35,3320.262558,3304.035555,-0.030104042257181666,-9.545964402490638,27.98671804731827,-0.2703769722875712,0.5035417518049295,-0.003493131280252193,-0.004887265002853969,0.001,0,-0.005887265002853969
stress,LTCUSDT,1,1712942999999,1712943000000,1712946600000,88.65,88.57,88.71205499999999,88.508001,-0.061532655323620206,-12.141659456306245,28.81021458597548,-0.3098646625830622,0.45443925233644855,-0.000902425267907625,-0.0023001834418107103,0.001,0,-0.0033001834418107103
stress,SOLUSDT,1,1712942999999,1712943000000,1712946600000,162.017,160.423,162.13041189999998,160.3107039,-0.024216886758801584,-5.713013475570818,19.174010453594196,-0.2783042270211654,0.5402736878572669,-0.009838473740409914,-0.011223730197653214,0.001,0,-0.012223730197653215
stress,SOLUSDT,1,1712946899999,1712946900000,1712950500000,150.722,152.884,150.8275054,152.7769812,-0.07278215804984452,-17.001744433590396,30.09000429984596,-0.30192303110385543,0.3315563555801711,0.014344289486604378,0.012925200843373341,0.001,0,0.01192520084337334
stress,XRPUSDT,1,1712946899999,1712946900000,1712950500000,0.5401,0.5333,0.54047807,0.5329266899999999,-0.05597502437190166,-15.366415958200996,30.742810131873423,-0.30330264284990205,0.4442344045368618,-0.012590261062766173,-0.013971667712623592,0.001,0,-0.014971667712623593
stress,DOGEUSDT,1,1713038999999,1713039000000,1713042600000,0.13444,0.13943,0.13453410799999999,0.139332399,-0.11833657855150191,-17.47592309973913,16.29668442283415,-0.25395111861557196,0.37834902244750124,0.03711692948527223,0.03566598144761923,0.001,0,0.03466598144761923
stress,ETHUSDT,1,1713038999999,1713039000000,1713042600000,2866.38,2925.22,2868.386466,2923.172346,-0.07020621073897326,-19.684458451241383,25.23739983095609,-0.3051027148576313,0.2624136211441196,0.020527634158764574,0.019099894888431557,0.001,0,0.018099894888431556
stress,BTCUSDT,1,1714547399999,1714547400000,1714551000000,58433.1,57146,58474.003169999996,57105.9978,-0.02085130897030331,-7.151114152302582,14.308640381887214,-0.26925012063989195,0.4906773098230765,-0.022026899137646327,-0.023395103735635026,0.001,-0.00008946,-0.024484563735635026
stress,XRPUSDT,1,1715052599999,1715052600000,1715056200000,0.5351,0.5388,0.53547457,0.53842284,-0.015026718144793014,-4.806129593979267,3.7678472786542825,-0.2898303474459486,0.337662337662342,0.0069145954027283185,0.0055059010552078735,0.001,0,0.0045059010552078735
stress,ETHUSDT,1,1715199599999,1715199600000,1715203200000,2946.87,2955,2948.9328089999995,2952.9314999999997,-0.017045026084106296,-5.54706229428975,14.299650787388986,-0.3165268984096836,0.2829497907949788,0.0027588593999736677,0.001355979013084374,0.001,0,0.00035597901308437405
